Interpolation Weights at RHO-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 
0001065  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    4672    4673   60.50000   60.83333   61.50000    54    4759   53.50000   53.50000   54.50000
0001066  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    4632    4633   20.50000   20.83333   21.50000    54    4719   53.50000   53.83333   54.50000
0001067  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    4632    4633   20.50000   21.16667   21.50000    54    4719   53.50000   53.83333   54.50000
0001068  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    4633    4634   21.50000   21.50000   22.50000    54    4720   53.50000   53.83333   54.50000
0001069  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    4633    4634   21.50000   21.83333   22.50000    54    4720   53.50000   53.83333   54.50000
0001070  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    4671    4672   59.50000   60.16667   60.50000    54    4758   53.50000   53.83333   54.50000
0001071  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    4672    4673   60.50000   60.50000   61.50000    54    4759   53.50000   53.83333   54.50000
0001072  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    4672    4673   60.50000   60.83333   61.50000    54    4759   53.50000   53.83333   54.50000
0001073  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    4632    4633   20.50000   20.83333   21.50000    54    4719   53.50000   54.16667   54.50000
0001074  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    4632    4633   20.50000   21.16667   21.50000    54    4719   53.50000   54.16667   54.50000
0001075  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    4633    4634   21.50000   21.50000   22.50000    54    4720   53.50000   54.16667   54.50000
0001076  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    4633    4634   21.50000   21.83333   22.50000    54    4720   53.50000   54.16667   54.50000
0001077  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    4633    4634   21.50000   22.16667   22.50000    54    4720   53.50000   54.16667   54.50000
0001078  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    4634    4635   22.50000   22.50000   23.50000    54    4721   53.50000   54.16667   54.50000
0001079  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    4634    4635   22.50000   22.83333   23.50000    54    4721   53.50000   54.16667   54.50000
0001080  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    4634    4635   22.50000   23.16667   23.50000    54    4721   53.50000   54.16667   54.50000
0001081  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    24    4635    4636   23.50000   23.50000   24.50000    54    4722   53.50000   54.16667   54.50000
0001082  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    24    4635    4636   23.50000   23.83333   24.50000    54    4722   53.50000   54.16667   54.50000
0001083  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    24    4635    4636   23.50000   24.16667   24.50000    54    4722   53.50000   54.16667   54.50000
0001084  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    25    4636    4637   24.50000   24.50000   25.50000    54    4723   53.50000   54.16667   54.50000
0001085  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    25    4636    4637   24.50000   24.83333   25.50000    54    4723   53.50000   54.16667   54.50000
0001086  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    25    4636    4637   24.50000   25.16667   25.50000    54    4723   53.50000   54.16667   54.50000
0001087  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    26    4637    4638   25.50000   25.50000   26.50000    54    4724   53.50000   54.16667   54.50000
0001088  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    26    4637    4638   25.50000   25.83333   26.50000    54    4724   53.50000   54.16667   54.50000
0001089  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    26    4637    4638   25.50000   26.16667   26.50000    54    4724   53.50000   54.16667   54.50000
0001090  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    27    4638    4639   26.50000   26.50000   27.50000    54    4725   53.50000   54.16667   54.50000
0001091  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    27    4638    4639   26.50000   26.83333   27.50000    54    4725   53.50000   54.16667   54.50000
0001092  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    27    4638    4639   26.50000   27.16667   27.50000    54    4725   53.50000   54.16667   54.50000
0001093  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    28    4639    4640   27.50000   27.50000   28.50000    54    4726   53.50000   54.16667   54.50000
0001094  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    28    4639    4640   27.50000   27.83333   28.50000    54    4726   53.50000   54.16667   54.50000
0001095  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    28    4639    4640   27.50000   28.16667   28.50000    54    4726   53.50000   54.16667   54.50000
0001096  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    29    4640    4641   28.50000   28.50000   29.50000    54    4727   53.50000   54.16667   54.50000
0001097  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    29    4640    4641   28.50000   28.83333   29.50000    54    4727   53.50000   54.16667   54.50000
0001098  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    29    4640    4641   28.50000   29.16667   29.50000    54    4727   53.50000   54.16667   54.50000
0001099  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    30    4641    4642   29.50000   29.50000   30.50000    54    4728   53.50000   54.16667   54.50000
0001100  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    30    4641    4642   29.50000   29.83333   30.50000    54    4728   53.50000   54.16667   54.50000
0001101  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    30    4641    4642   29.50000   30.16667   30.50000    54    4728   53.50000   54.16667   54.50000
0001102  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    31    4642    4643   30.50000   30.50000   31.50000    54    4729   53.50000   54.16667   54.50000
0001103  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    31    4642    4643   30.50000   30.83333   31.50000    54    4729   53.50000   54.16667   54.50000
0001104  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    31    4642    4643   30.50000   31.16667   31.50000    54    4729   53.50000   54.16667   54.50000
0001105  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    32    4643    4644   31.50000   31.50000   32.50000    54    4730   53.50000   54.16667   54.50000
0001106  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    32    4643    4644   31.50000   31.83333   32.50000    54    4730   53.50000   54.16667   54.50000
0001107  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    32    4643    4644   31.50000   32.16667   32.50000    54    4730   53.50000   54.16667   54.50000
0001108  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    33    4644    4645   32.50000   32.50000   33.50000    54    4731   53.50000   54.16667   54.50000
0001109  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    33    4644    4645   32.50000   32.83333   33.50000    54    4731   53.50000   54.16667   54.50000
0001110  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    33    4644    4645   32.50000   33.16667   33.50000    54    4731   53.50000   54.16667   54.50000
0001111  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    34    4645    4646   33.50000   33.50000   34.50000    54    4732   53.50000   54.16667   54.50000
0001112  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    34    4645    4646   33.50000   33.83333   34.50000    54    4732   53.50000   54.16667   54.50000
0001113  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    34    4645    4646   33.50000   34.16667   34.50000    54    4732   53.50000   54.16667   54.50000
0001114  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    35    4646    4647   34.50000   34.50000   35.50000    54    4733   53.50000   54.16667   54.50000
0001115  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    35    4646    4647   34.50000   34.83333   35.50000    54    4733   53.50000   54.16667   54.50000
0001116  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    35    4646    4647   34.50000   35.16667   35.50000    54    4733   53.50000   54.16667   54.50000
0001117  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    36    4647    4648   35.50000   35.50000   36.50000    54    4734   53.50000   54.16667   54.50000
0001118  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    36    4647    4648   35.50000   35.83333   36.50000    54    4734   53.50000   54.16667   54.50000
0001119  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    36    4647    4648   35.50000   36.16667   36.50000    54    4734   53.50000   54.16667   54.50000
0001120  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    37    4648    4649   36.50000   36.50000   37.50000    54    4735   53.50000   54.16667   54.50000
0001121  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    37    4648    4649   36.50000   36.83333   37.50000    54    4735   53.50000   54.16667   54.50000
0001122  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    37    4648    4649   36.50000   37.16667   37.50000    54    4735   53.50000   54.16667   54.50000
0001123  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    38    4649    4650   37.50000   37.50000   38.50000    54    4736   53.50000   54.16667   54.50000
0001124  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    38    4649    4650   37.50000   37.83333   38.50000    54    4736   53.50000   54.16667   54.50000
0001125  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    38    4649    4650   37.50000   38.16667   38.50000    54    4736   53.50000   54.16667   54.50000
0001126  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    39    4650    4651   38.50000   38.50000   39.50000    54    4737   53.50000   54.16667   54.50000
0001127  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    39    4650    4651   38.50000   38.83333   39.50000    54    4737   53.50000   54.16667   54.50000
0001128  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    39    4650    4651   38.50000   39.16667   39.50000    54    4737   53.50000   54.16667   54.50000
0001129  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    40    4651    4652   39.50000   39.50000   40.50000    54    4738   53.50000   54.16667   54.50000
0001130  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    40    4651    4652   39.50000   39.83333   40.50000    54    4738   53.50000   54.16667   54.50000
0001131  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    40    4651    4652   39.50000   40.16667   40.50000    54    4738   53.50000   54.16667   54.50000
0001132  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    41    4652    4653   40.50000   40.50000   41.50000    54    4739   53.50000   54.16667   54.50000
0001133  0.00000e+00  1.11111e-01  2.22222e-01  0.00000e+00  3.33333e-01    41    4652    4653   40.50000   40.83333   41.50000    54    4739   53.50000   54.16667   54.50000
0001134  0.00000e+00  2.22222e-01  4.44444e-01  0.00000e+00  6.66667e-01    41    4652    4653   40.50000   41.16667   41.50000    54    4739   53.50000   54.16667   54.50000
0001135  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    42    4653    4654   41.50000   41.50000   42.50000    54    4740   53.50000   54.16667   54.50000
0001136  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    42    4653    4654   41.50000   41.83333   42.50000    54    4740   53.50000   54.16667   54.50000
0001137  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    42    4653    4654   41.50000   42.16667   42.50000    54    4740   53.50000   54.16667   54.50000
0001138  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    43    4654    4655   42.50000   42.50000   43.50000    54    4741   53.50000   54.16667   54.50000
0001139  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    43    4654    4655   42.50000   42.83333   43.50000    54    4741   53.50000   54.16667   54.50000
0001140  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    43    4654    4655   42.50000   43.16667   43.50000    54    4741   53.50000   54.16667   54.50000
0001141  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    44    4655    4656   43.50000   43.50000   44.50000    54    4742   53.50000   54.16667   54.50000
0001142  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    44    4655    4656   43.50000   43.83333   44.50000    54    4742   53.50000   54.16667   54.50000
0001143  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    44    4655    4656   43.50000   44.16667   44.50000    54    4742   53.50000   54.16667   54.50000
0001144  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45    4656    4657   44.50000   44.50000   45.50000    54    4743   53.50000   54.16667   54.50000
0001145  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45    4656    4657   44.50000   44.83333   45.50000    54    4743   53.50000   54.16667   54.50000
0001146  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    45    4656    4657   44.50000   45.16667   45.50000    54    4743   53.50000   54.16667   54.50000
0001147  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    46    4657    4658   45.50000   45.50000   46.50000    54    4744   53.50000   54.16667   54.50000
0001148  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    46    4657    4658   45.50000   45.83333   46.50000    54    4744   53.50000   54.16667   54.50000
0001149  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    46    4657    4658   45.50000   46.16667   46.50000    54    4744   53.50000   54.16667   54.50000
0001150  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    47    4658    4659   46.50000   46.50000   47.50000    54    4745   53.50000   54.16667   54.50000
0001151  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    47    4658    4659   46.50000   46.83333   47.50000    54    4745   53.50000   54.16667   54.50000
0001152  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    47    4658    4659   46.50000   47.16667   47.50000    54    4745   53.50000   54.16667   54.50000
0001153  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    48    4659    4660   47.50000   47.50000   48.50000    54    4746   53.50000   54.16667   54.50000
0001154  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    48    4659    4660   47.50000   47.83333   48.50000    54    4746   53.50000   54.16667   54.50000
0001155  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    48    4659    4660   47.50000   48.16667   48.50000    54    4746   53.50000   54.16667   54.50000
0001156  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    49    4660    4661   48.50000   48.50000   49.50000    54    4747   53.50000   54.16667   54.50000
0001157  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    49    4660    4661   48.50000   48.83333   49.50000    54    4747   53.50000   54.16667   54.50000
0001158  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    49    4660    4661   48.50000   49.16667   49.50000    54    4747   53.50000   54.16667   54.50000
0001159  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    50    4661    4662   49.50000   49.50000   50.50000    54    4748   53.50000   54.16667   54.50000
0001160  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    50    4661    4662   49.50000   49.83333   50.50000    54    4748   53.50000   54.16667   54.50000
0001161  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    50    4661    4662   49.50000   50.16667   50.50000    54    4748   53.50000   54.16667   54.50000
0001162  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    51    4662    4663   50.50000   50.50000   51.50000    54    4749   53.50000   54.16667   54.50000
0001163  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    51    4662    4663   50.50000   50.83333   51.50000    54    4749   53.50000   54.16667   54.50000
0001164  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    51    4662    4663   50.50000   51.16667   51.50000    54    4749   53.50000   54.16667   54.50000
0001165  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    52    4663    4664   51.50000   51.50000   52.50000    54    4750   53.50000   54.16667   54.50000
0001166  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    52    4663    4664   51.50000   51.83333   52.50000    54    4750   53.50000   54.16667   54.50000
0001167  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    52    4663    4664   51.50000   52.16667   52.50000    54    4750   53.50000   54.16667   54.50000
0001168  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    53    4664    4665   52.50000   52.50000   53.50000    54    4751   53.50000   54.16667   54.50000
0001169  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    53    4664    4665   52.50000   52.83333   53.50000    54    4751   53.50000   54.16667   54.50000
0001170  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    53    4664    4665   52.50000   53.16667   53.50000    54    4751   53.50000   54.16667   54.50000
0001171  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    54    4665    4666   53.50000   53.50000   54.50000    54    4752   53.50000   54.16667   54.50000
0001172  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    54    4665    4666   53.50000   53.83333   54.50000    54    4752   53.50000   54.16667   54.50000
0001173  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    54    4665    4666   53.50000   54.16667   54.50000    54    4752   53.50000   54.16667   54.50000
0001174  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    55    4666    4667   54.50000   54.50000   55.50000    54    4753   53.50000   54.16667   54.50000
0001175  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    55    4666    4667   54.50000   54.83333   55.50000    54    4753   53.50000   54.16667   54.50000
0001176  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    55    4666    4667   54.50000   55.16667   55.50000    54    4753   53.50000   54.16667   54.50000
0001177  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    56    4667    4668   55.50000   55.50000   56.50000    54    4754   53.50000   54.16667   54.50000
0001178  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    56    4667    4668   55.50000   55.83333   56.50000    54    4754   53.50000   54.16667   54.50000
0001179  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    56    4667    4668   55.50000   56.16667   56.50000    54    4754   53.50000   54.16667   54.50000
0001180  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    57    4668    4669   56.50000   56.50000   57.50000    54    4755   53.50000   54.16667   54.50000
0001181  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    57    4668    4669   56.50000   56.83333   57.50000    54    4755   53.50000   54.16667   54.50000
0001182  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    57    4668    4669   56.50000   57.16667   57.50000    54    4755   53.50000   54.16667   54.50000
0001183  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    58    4669    4670   57.50000   57.50000   58.50000    54    4756   53.50000   54.16667   54.50000
0001184  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    58    4669    4670   57.50000   57.83333   58.50000    54    4756   53.50000   54.16667   54.50000
0001185  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    58    4669    4670   57.50000   58.16667   58.50000    54    4756   53.50000   54.16667   54.50000
0001186  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    59    4670    4671   58.50000   58.50000   59.50000    54    4757   53.50000   54.16667   54.50000
0001187  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    59    4670    4671   58.50000   58.83333   59.50000    54    4757   53.50000   54.16667   54.50000
0001188  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    59    4670    4671   58.50000   59.16667   59.50000    54    4757   53.50000   54.16667   54.50000
0001189  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    60    4671    4672   59.50000   59.50000   60.50000    54    4758   53.50000   54.16667   54.50000
0001190  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    60    4671    4672   59.50000   59.83333   60.50000    54    4758   53.50000   54.16667   54.50000
0001191  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    4671    4672   59.50000   60.16667   60.50000    54    4758   53.50000   54.16667   54.50000
0001192  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    4672    4673   60.50000   60.50000   61.50000    54    4759   53.50000   54.16667   54.50000
0001193  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    4672    4673   60.50000   60.83333   61.50000    54    4759   53.50000   54.16667   54.50000
0001194  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    4719    4720   20.50000   20.83333   21.50000    55    4806   54.50000   54.50000   55.50000
0001195  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    4719    4720   20.50000   21.16667   21.50000    55    4806   54.50000   54.50000   55.50000
0001196  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    4720    4721   21.50000   21.50000   22.50000    55    4807   54.50000   54.50000   55.50000
0001197  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    4720    4721   21.50000   21.83333   22.50000    55    4807   54.50000   54.50000   55.50000
0001198  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    4720    4721   21.50000   22.16667   22.50000    55    4807   54.50000   54.50000   55.50000
0001199  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    4721    4722   22.50000   22.50000   23.50000    55    4808   54.50000   54.50000   55.50000
0001200  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    4721    4722   22.50000   22.83333   23.50000    55    4808   54.50000   54.50000   55.50000
0001201  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    4721    4722   22.50000   23.16667   23.50000    55    4808   54.50000   54.50000   55.50000
0001202  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    24    4722    4723   23.50000   23.50000   24.50000    55    4809   54.50000   54.50000   55.50000
0001203  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    24    4722    4723   23.50000   23.83333   24.50000    55    4809   54.50000   54.50000   55.50000
0001204  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    24    4722    4723   23.50000   24.16667   24.50000    55    4809   54.50000   54.50000   55.50000
0001205  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    25    4723    4724   24.50000   24.50000   25.50000    55    4810   54.50000   54.50000   55.50000
0001206  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    25    4723    4724   24.50000   24.83333   25.50000    55    4810   54.50000   54.50000   55.50000
0001207  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    25    4723    4724   24.50000   25.16667   25.50000    55    4810   54.50000   54.50000   55.50000
0001208  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    26    4724    4725   25.50000   25.50000   26.50000    55    4811   54.50000   54.50000   55.50000
0001209  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    26    4724    4725   25.50000   25.83333   26.50000    55    4811   54.50000   54.50000   55.50000
0001210  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    26    4724    4725   25.50000   26.16667   26.50000    55    4811   54.50000   54.50000   55.50000
0001211  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    27    4725    4726   26.50000   26.50000   27.50000    55    4812   54.50000   54.50000   55.50000
0001212  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    27    4725    4726   26.50000   26.83333   27.50000    55    4812   54.50000   54.50000   55.50000
0001213  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    27    4725    4726   26.50000   27.16667   27.50000    55    4812   54.50000   54.50000   55.50000
0001214  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    28    4726    4727   27.50000   27.50000   28.50000    55    4813   54.50000   54.50000   55.50000
0001215  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    28    4726    4727   27.50000   27.83333   28.50000    55    4813   54.50000   54.50000   55.50000
0001216  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    28    4726    4727   27.50000   28.16667   28.50000    55    4813   54.50000   54.50000   55.50000
0001217  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    29    4727    4728   28.50000   28.50000   29.50000    55    4814   54.50000   54.50000   55.50000
0001218  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    29    4727    4728   28.50000   28.83333   29.50000    55    4814   54.50000   54.50000   55.50000
0001219  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    29    4727    4728   28.50000   29.16667   29.50000    55    4814   54.50000   54.50000   55.50000
0001220  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    30    4728    4729   29.50000   29.50000   30.50000    55    4815   54.50000   54.50000   55.50000
0001221  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    30    4728    4729   29.50000   29.83333   30.50000    55    4815   54.50000   54.50000   55.50000
0001222  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    30    4728    4729   29.50000   30.16667   30.50000    55    4815   54.50000   54.50000   55.50000
0001223  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    31    4729    4730   30.50000   30.50000   31.50000    55    4816   54.50000   54.50000   55.50000
